century,cod,0.027469886137321962
health,argument,0.013734943068660981
civilization,lengthening,0.013734943068660981
life,span,0.013734943068660981
proof,round,0.013734943068660981
round,circle,0.013734943068660981
health,absence,0.013734943068660981
disease,scenario,0.013734943068660981
darkness,mire,0.013734943068660981
power,age,0.013734943068660981
privilege,dichotomy,0.013734943068660981
concept,concept,0.013734943068660981
disease,meaning,0.013734943068660981
nonself,disease,0.013734943068660981
disharmony,disharmony,0.013734943068660981
order,unity,0.013734943068660981
consciousness,fact,0.013734943068660981
course,doesn\'t,0.013734943068660981
angel,disease,0.013734943068660981
phenomenon,disease,0.013734943068660981
death,degeneration,0.013734943068660981
loss,function,0.013734943068660981
organism,capacity,0.013734943068660981
self-sacrifice,result,0.013734943068660981
result,tendency,0.013734943068660981
permanence,inner,0.013734943068660981
result,material,0.013734943068660981
course,result,0.013734943068660981
constancy,history,0.013734943068660981
result,thing,0.013734943068660981
cell,product,0.013734943068660981
nucleus,belief,0.013734943068660981
side,kuru,0.013734943068660981
syndrome,population,0.013734943068660981
fact,disease,0.013734943068660981
tradition,history,0.013734943068660981
distance,kuru,0.013734943068660981
home,presence,0.013734943068660981
virus,outline,0.013734943068660981
wisdom,retrovirus,0.013734943068660981
case,disease,0.013734943068660981
embryo,disease,0.013734943068660981
essence,host,0.013734943068660981
essence,person\'s,0.013734943068660981
health,identity,0.013734943068660981
dark,then--and,0.013734943068660981
course,cause,0.013734943068660981
death,takeover,0.013734943068660981
temptation,genome,0.013734943068660981
perspective,variability,0.013734943068660981
history,today,0.013734943068660981
year,television,0.013734943068660981
concert,part,0.013734943068660981
taxi,curvy,0.013734943068660981
clearing,manor,0.013734943068660981
house,view,0.013734943068660981
middle,lawn,0.013734943068660981
herd,sheep,0.013734943068660981
side,seat,0.013734943068660981
mansion,nothing,0.013734943068660981
purpose,store,0.013734943068660981
line,part,0.013734943068660981
display,baby,0.013734943068660981
sitting,room,0.013734943068660981
grief,hope,0.013734943068660981
globe,baby,0.013734943068660981
back,mansion,0.013734943068660981
house,\r\n,0.013734943068660981
age,childless,0.013734943068660981
choice,clock,0.013734943068660981
hasn\'t,order,0.013734943068660981
child,disbelief,0.013734943068660981
diaphragms,\r\n,0.013734943068660981
part,generation,0.013734943068660981
women\x97my,generation\x97for,0.013734943068660981
set,moment,0.013734943068660981
everyone,group,0.013734943068660981
thing,life,0.013734943068660981
career,decline,0.013734943068660981
fertility,age,0.013734943068660981
right,device,0.013734943068660981
fertility,hope,0.013734943068660981
panacea,fertilization,0.013734943068660981
embryologist,women\'s,0.013734943068660981
sperm,male,0.013734943068660981
lab,techs,0.013734943068660981
research,fellowship,0.013734943068660981
cage,egg,0.013734943068660981
sperm,collaborator,0.013734943068660981
work,meeting,0.013734943068660981
codiscoverer,work,0.013734943068660981
necessity,infanticide,0.013734943068660981
day,trilobite,0.013734943068660981
name,nothing,0.013734943068660981
classification,nomenclature,0.013734943068660981
matter,plenty,0.013734943068660981
time,palm,0.013734943068660981
hand,length,0.013734943068660981
portion,side,0.013734943068660981
animal,end,0.013734943068660981
principle,end,0.013734943068660981
head,animal,0.013734943068660981
course,head,0.013734943068660981
conformation,fossil,0.013734943068660981
kind,abortion,0.013734943068660981
anyone,senator,0.013734943068660981
brush,wife,0.013734943068660981
fetus,defect,0.013734943068660981
baby,life,0.013734943068660981
senator,abortion,0.013734943068660981
senator,press,0.013734943068660981
conference,option,0.013734943068660981
wife,danger,0.013734943068660981
shock,danger,0.013734943068660981
abortion,debate,0.013734943068660981
mother;,senator,0.013734943068660981
notion,couple,0.013734943068660981
birth,priority,0.013734943068660981
well-being,mother,0.013734943068660981
baby,birth,0.013734943068660981
debate,rush,0.013734943068660981
blood,heart,0.013734943068660981
senator\'s,coat,0.013734943068660981
spoke,order,0.013734943068660981
senator,interest,0.013734943068660981
condition,group,0.013734943068660981
male,intent,0.013734943068660981
group,member,0.013734943068660981
stake,debate,0.013734943068660981
quip,heart,0.013734943068660981
matter,abortion,0.013734943068660981
derive,reproduction,0.013734943068660981
system,government,0.013734943068660981
patriarchy,history,0.013734943068660981
fascination,group,0.013734943068660981
generation,situation,0.013734943068660981
idea,system,0.013734943068660981
matter,motion,0.013734943068660981
world,project,0.013734943068660981
world,view\x97ideas,0.013734943068660981
progress,like\x97and,0.013734943068660981
notion,nature,0.013734943068660981
machine,idea,0.013734943068660981
aid,intelligence,0.013734943068660981
author,nature,0.013734943068660981
ability,challenge,0.013734943068660981
change,function,0.013734943068660981
supreme,fiat,0.013734943068660981
system,matter,0.013734943068660981
motion,way,0.013734943068660981
living,operation,0.013734943068660981
theory,deism,0.013734943068660981
metaphor,conception,0.013734943068660981
nature,process,0.013734943068660981
improvement,rise,0.013734943068660981
scientist,mechanism,0.013734943068660981
word,view,0.013734943068660981
nature,form,0.013734943068660981
master,metaphor,0.013734943068660981
thinking,transmutation,0.013734943068660981
hypothesis,return,0.013734943068660981
voyage,search,0.013734943068660981
fall,idea,0.013734943068660981
age,hence,0.013734943068660981
character,population,0.013734943068660981
name,process,0.013734943068660981
variation,population,0.013734943068660981
pressure,survival,0.013734943068660981
reproduction,term,0.013734943068660981
selection,order,0.013734943068660981
relation,power,0.013734943068660981
selection,course,0.013734943068660981
selection,nature,0.013734943068660981
choice,nature,0.013734943068660981
nothing,selection,0.013734943068660981
reproduction,luck,0.013734943068660981
draw,\r\n',0.013734943068660981
bunch,fact,0.013734943068660981
muscle,mass,0.013734943068660981
decrease,age,0.013734943068660981
fifty,brain,0.013734943068660981
shrinking,percent,0.013734943068660981
decline,age,0.013734943068660981
none,cause,0.013734943068660981
aging;,result,0.013734943068660981
process,impact;,0.013734943068660981
degeneration,skin,0.013734943068660981
example,thinner,0.013734943068660981
age,loss,0.013734943068660981
fat,elasticity,0.013734943068660981
tone,collagen,0.013734943068660981
protein,tissue,0.013734943068660981
collagen,production,0.013734943068660981
protein,distribution,0.013734943068660981
pigment,melanin,0.013734943068660981
age,skin,0.013734943068660981
sweat,oil,0.013734943068660981
function,aging,0.013734943068660981
process,exposure,0.013734943068660981
texture,skin,0.013734943068660981
person,skin,0.013734943068660981
face,example,0.013734943068660981
skin,exception,0.013734943068660981
melanoma,skin,0.013734943068660981
skin,threat,0.013734943068660981
health,course,0.013734943068660981
impact,impact,0.013734943068660981
confusion,slowness,0.013734943068660981
unawareness,embarrassment,0.013734943068660981
one\'s,weakness,0.013734943068660981
tendency,fear,0.013734943068660981
humiliating,age,0.013734943068660981
incontinence,condition,0.013734943068660981
factor,isolation,0.013734943068660981
entropy,concept,0.013734943068660981
information,computing,0.013734943068660981
set,arrangement,0.013734943068660981
matter,energy,0.013734943068660981
system,expression,0.013734943068660981
entropy,expression,0.013734943068660981
concept,pi,0.013734943068660981
ln,pi,0.013734943068660981
scaling,factors;,0.013734943068660981
formula,k,0.013734943068660981
entropy,unit,0.013734943068660981
bit,\r\ninformation,0.013734943068660981
concept,equivalent,0.013734943068660981
system,increase,0.013734943068660981
decrease,information,0.013734943068660981
vice,versa,0.013734943068660981
sense,conservation,0.013734943068660981
sum,information,0.013734943068660981
change,entropy,0.013734943068660981
change,system,0.013734943068660981
law,system,0.013734943068660981
system's,state,0.013734943068660981
entropy,uncertainty,0.013734943068660981
description,extreme,0.013734943068660981
situation,information,0.013734943068660981
entropy,system,0.013734943068660981
information,maximum,0.013734943068660981
entropy,n,0.013734943068660981
thing,chocolate,0.013734943068660981
effect,brain,0.013734943068660981
chocolate,drink,0.013734943068660981
ruling,elite,0.013734943068660981
time,end,0.013734943068660981
century,civilization,0.013734943068660981
economy,currency,0.013734943068660981
chocolate,aphrodisiac,0.013734943068660981
cocoa,chocolate's,0.013734943068660981
reputation,reputation,0.013734943068660981
author,book,0.013734943068660981
condemnation,disapproval,0.013734943068660981
inflamer,century,0.013734943068660981
lover,chocolate,0.013734943068660981
drink,cacoa,0.013734943068660981
tree,moist,0.013734943068660981
latitude,world,0.013734943068660981
production,cocoa,0.013734943068660981
year,market,0.013734943068660981
market,cocoa,0.013734943068660981
sun,exposure,0.013734943068660981
acid,form,0.013734943068660981
vinegar,acid,0.013734943068660981
shoot,fermentation,0.013734943068660981
stage,acid,0.013734943068660981
cocoa,fat,0.013734943068660981
extent,process,0.013734943068660981
chocolate,chocolate,0.013734943068660981
piece,chocolate,0.013734943068660981
candy,chocolate,0.013734943068660981
drink,name,0.013734943068660981
word,xocalatl,0.013734943068660981
meaning,water,0.013734943068660981
liquid,cinnamon,0.013734943068660981
cornmeal,vanilla,0.013734943068660981
sugar,chocolate,0.013734943068660981
aphrodisiac,truth,0.013734943068660981
idea,brain,0.013734943068660981
chocolate,gallery;,0.013734943068660981
theobromine,cocoa,0.013734943068660981
tree,name,0.013734943068660981
cacoa,`food,0.013734943068660981
gods',tea,0.013734943068660981
chemical,chocolate,0.013734943068660981
effect,g,0.013734943068660981
bar,chocolate,0.013734943068660981
amount,mg,0.013734943068660981
pure,state,0.013734943068660981
liquid,fishlike,0.013734943068660981
smell,laboratory,0.013734943068660981
ammonia,property,0.013734943068660981
carbon,dioxide,0.013734943068660981
air,level,0.013734943068660981
glucose,blood,0.013734943068660981
blood,pressure,0.013734943068660981
news,virulence,0.013734943068660981
course,group,0.013734943068660981
community,group,0.013734943068660981
peak,activity,0.013734943068660981
infection,point,0.013734943068660981
incidence,i,0.013734943068660981
percent,incidence,0.013734943068660981
percent,period,0.013734943068660981
circulation,sex,0.013734943068660981
number,sex,0.013734943068660981
contact,reduction,0.013734943068660981
risk,latter,0.013734943068660981
sex,probability,0.013734943068660981
promiscuity,type,0.013734943068660981
contact,sex,0.013734943068660981
partner,number,0.013734943068660981
kind,sex,0.013734943068660981
practice,sex,0.013734943068660981
penetration,penis,0.013734943068660981
man,man,0.013734943068660981
chance,parallel,0.013734943068660981
regard,woman,0.013734943068660981
man,risk,0.013734943068660981
situation,sex,0.013734943068660981
stimulation,fact,0.013734943068660981
contact,i,0.013734943068660981
kind,penetration,0.013734943068660981
risk,type,0.013734943068660981
contact,force,0.013734943068660981
factor,penetration,0.013734943068660981
infection,sex,0.013734943068660981
virulence,data,0.013734943068660981
cohort,circulation,0.013734943068660981
circulation,evidence,0.013734943068660981
virulence,damage,0.013734943068660981
rate,circulation,0.013734943068660981
virus,load,0.013734943068660981
transmission,virus,0.013734943068660981
reproduction,host,0.013734943068660981
food,hierarchy,0.013734943068660981
better,trophic,0.013734943068660981
pyramid,base,0.013734943068660981
tiny,level,0.013734943068660981
rule,thumb,0.013734943068660981
biomass,amount,0.013734943068660981
living,matter,0.013734943068660981
factor,reason,0.013734943068660981
conversion,energy,0.013734943068660981
course,waste,0.013734943068660981
term,point,0.013734943068660981
view,top,0.013734943068660981
pyramid,level,0.013734943068660981
deal,energy,0.013734943068660981
transition,step,0.013734943068660981
pyramid--or,half-step,0.013734943068660981
herbivory,law,0.013734943068660981
pyramid,rain,0.013734943068660981
forest,savanna,0.013734943068660981
platform,grass,0.013734943068660981
plenty,room,0.013734943068660981
fire,spread,0.013734943068660981
acacia,grass,0.013734943068660981
grass,game,0.013734943068660981
marriage,grass,0.013734943068660981
man,point,0.013734943068660981
view,effect,0.013734943068660981
grass,aid,0.013734943068660981
turf,fight,0.013734943068660981
control,savanna,0.013734943068660981
strategy,strategy,0.013734943068660981
course,pattern,0.013734943068660981
selection,fond,0.013734943068660981
grass,energy,0.013734943068660981
ground,alliance,0.013734943068660981
hand:,effect,0.013734943068660981
savanna,surface,0.013734943068660981
globe,temperate,0.013734943068660981
zone,shape,0.013734943068660981
tundra,steppe,0.013734943068660981
prevailing,cold,0.013734943068660981
place,feast,0.013734943068660981
period,picnic,0.013734943068660981
pyramid,planet,0.013734943068660981
steppe,edge,0.013734943068660981
twenty,course,0.013734943068660981
way,direness,0.013734943068660981
challenge--to,cave,0.013734943068660981
bear,fact,0.013734943068660981
threshold,skill,0.013734943068660981
\r\n,response,0.013734943068660981
period,version,0.013734943068660981
response:,clearing,0.013734943068660981
response,expansion,0.013734943068660981
quilt-work,capital,0.013734943068660981
border,altitude,0.013734943068660981
acacia,view,0.013734943068660981
easternmost,expression,0.013734943068660981
desert,locality,0.013734943068660981
rain,year,0.013734943068660981
climate,land,0.013734943068660981
environment,patchwork,0.013734943068660981
plenty,antelope,0.013734943068660981
zebra,antelope,0.013734943068660981
giraffe,warthog,0.013734943068660981
jackal,hyena,0.013734943068660981
lion,thorny,0.013734943068660981
tree,scrubland,0.013734943068660981
ideal,fond,0.013734943068660981
obstacle,impala,0.013734943068660981
browse,variety,0.013734943068660981
home,water,0.013734943068660981
springbok,equivalent,0.013734943068660981
gazelle,gazelle,0.013734943068660981
region,plenty,0.013734943068660981
water,factor,0.013734943068660981
impala,wetter,0.013734943068660981
north,drier,0.013734943068660981
flyover,salt,0.013734943068660981
loom,right,0.013734943068660981
dense,tree,0.013734943068660981
ecosystems:,line,0.013734943068660981
protein,content,0.013734943068660981
selection,theory,0.013734943068660981
intervening,labor,0.013734943068660981
anatomy,theory,0.013734943068660981
view,idea,0.013734943068660981
part,wife,0.013734943068660981
evolution,living,0.013734943068660981
recourse,purpose,0.013734943068660981
fear,revenge,0.013734943068660981
position,respect,0.013734943068660981
letter,principle,0.013734943068660981
selection,sketch,0.013734943068660981
evidence,theory,0.013734943068660981
\r\n,preservation,0.013734943068660981
book,evolution,0.013734943068660981
form,grandfather,0.013734943068660981
naturalist,air,0.013734943068660981
poem,evolution,0.013734943068660981
mechanism,means,0.013734943068660981
diversity,living,0.013734943068660981
intervention,philosopher,0.013734943068660981
difference,threat,0.013734943068660981
benevolent,deity,0.013734943068660981
skyhook,life,0.013734943068660981
upward,divine,0.013734943068660981
kind,crane,0.013734943068660981
means,complexity,0.013734943068660981
ground,gentleman,0.013734943068660981
respect,evolution,0.013734943068660981
time,history\x97gentleman\'s,0.013734943068660981
beetle,hobby,0.013734943068660981
countryside,ministry,0.013734943068660981
beetle,theology,0.013734943068660981
student,read,0.013734943068660981
chance,stone,0.013734943068660981
path,watch,0.013734943068660981
someone,turn,0.013734943068660981
watch,divine,0.013734943068660981
design,chance,0.013734943068660981
establishment,strand,0.013734943068660981
character\x97delight,fact,0.013734943068660981
facet,living,0.013734943068660981
